heart_rate,temperature,motion,voice_panic_score,label
60.9369228968594,36.81367155197114,1.3483996523941828,0,SAFE
100.45153236427556,37.04862979328146,2.015143278259864,0,SAFE
86.63111025300097,36.601464060569484,2.852433334796224,0,SAFE
68.42271383364867,37.29839051918244,1.6657529088496323,0,SAFE
75.23229640234125,37.32963627208433,2.4049817109609557,0,SAFE
157.54592530920817,38.1605403945918,5.3463364677282055,0,EXERCISE
107.65573696627769,37.18007334475598,1.2923305343812193,0,SAFE
76.43912058189997,37.36160170414169,1.9805578591004518,0,SAFE
66.01112515158378,36.72422955458205,0.7522168180351505,0,SAFE
103.14601477788625,37.196979142145366,1.8715878534602919,0,SAFE
140.68670457490907,37.96526550086198,8.020466122039174,0,EXERCISE
145.95084948336898,37.52435864284686,9.294325393574088,0,EXERCISE
81.89142241736043,37.2758050448436,0.762184501173151,0,SAFE
90.30272769148957,36.82129172469192,2.439327140103434,0,SAFE
138.3725316715473,36.25678361697382,1.10379913064286,1,PANIC
131.15952864583682,36.92480104851051,1.1785077429825237,1,PANIC
146.1418080947869,36.78514957136745,14.630263949856976,1,PANIC
114.24656776136436,37.011771958287255,6.661594543637574,0,EXERCISE
183.2387463549355,37.87642988791966,10.681446373577169,1,PANIC
80.18219763609838,37.07928022519222,1.4768119064128902,0,SAFE
154.237144816715,36.36447976885573,0.6934526585458111,0,PANIC
143.63558633533054,38.14619363784273,8.981947855500895,1,PANIC
125.71622774424536,37.74964792682086,9.25669101852856,0,EXERCISE
69.51280132862124,36.79735488612626,0.0,0,SAFE
166.55647274850077,36.80692067073771,1.678940394049994,1,PANIC
73.50044889646159,36.861146818258234,2.5591092026145277,0,SAFE
93.08812387145719,36.3655746975508,0.5925362256234448,0,SAFE
145.63111557495128,36.99327642414408,12.932722696794015,1,PANIC
162.1303432542433,36.348837878961845,0.9977185855048518,1,PANIC
99.06707338971373,37.03125893043921,2.492686483800405,0,SAFE
81.33309509197615,37.00704319751333,1.5987795281141637,0,SAFE
81.04478996778319,37.09505129190754,2.4736273877275647,0,SAFE
80.81525866907857,37.23534308233851,2.959270826085207,0,SAFE
98.00617322620097,37.344826337073144,1.8890680643704898,0,SAFE
169.52618252962205,37.16411126312769,6.801214709111956,0,EXERCISE
95.48900606026965,36.256960602501195,0.08729348293578099,0,SAFE
167.24952917610605,37.470981508264735,16.429975876288886,1,PANIC
183.58880241442574,36.86541217394765,6.860596412727368,0,PANIC
187.07744748330825,35.873867699342135,9.296118544005996,1,PANIC
83.89083963499542,36.89070448709949,3.5162333229338962,0,SAFE
166.24916962195894,36.943488145891784,7.202629582387552,1,PANIC
174.23229756177778,36.537678954081066,7.397657487793133,1,PANIC
175.5535364379702,38.12046079020901,8.231349268585717,0,EXERCISE
82.54959354360962,37.145973555928535,3.026579846552078,0,SAFE
82.49132198762227,36.993612784875545,3.368631557532349,0,SAFE
141.32699346456306,37.36307654455024,4.538253792468865,0,EXERCISE
101.66508187972717,36.71917794966663,2.717542255795962,0,SAFE
72.69928255935876,37.200333692259235,2.9815473767300813,0,SAFE
144.96050835595898,36.49264087068253,1.3982027148481633,1,PANIC
79.90701290489191,36.92093579812567,3.1226776847980213,0,SAFE
58.382063592560016,36.909979473829054,1.0601202136726449,0,SAFE
91.21052047417703,36.71279230759068,4.0550926086214725,0,SAFE
75.20959988699512,36.64092271448826,1.2071271677376558,0,SAFE
58.48866696151214,36.74254015282601,2.057474003024297,0,SAFE
104.34395019918404,37.220109796802966,8.427959821468445,0,EXERCISE
157.7534390061834,36.98951520023339,13.842500100130275,1,PANIC
91.36261565070957,36.7174844908545,0.0,0,SAFE
137.4695163462291,36.62314797750321,9.702804184757657,0,EXERCISE
140.24128308406918,36.613865726137966,12.238447355452616,1,PANIC
67.84241229531172,36.528637434863874,1.8130948774395912,0,SAFE
79.28313683939693,36.60602813472724,0.918451996385605,0,SAFE
83.27334098796645,37.07316923671132,3.055330996546415,0,SAFE
89.80451392002986,36.82321049229428,1.1387157986717362,0,SAFE
73.39243161689713,37.27461145488913,1.611930810202586,0,SAFE
69.97397047545098,37.07785326425949,3.9094166404701305,0,SAFE
80.41536397424319,36.83820964356114,1.6385771605730226,0,SAFE
76.42259948923913,36.60480722926345,1.512874616235304,0,SAFE
67.57124343471897,36.63644924020044,0.0,0,SAFE
150.26963302332751,36.69512663449157,0.9575455837520839,0,PANIC
147.5137578143657,36.011222377600724,1.049666152714613,1,PANIC
91.27080685057683,36.601212872316246,2.5705986685931594,0,SAFE
84.19636024680064,35.97771354666209,1.5413807230570011,0,SAFE
143.86567201356365,37.75543698351095,4.67695987546208,0,EXERCISE
121.75666135233577,36.31669831701343,1.8514485949929504,0,SAFE
73.88809793547102,37.10188784276433,1.4231081304768511,0,SAFE
96.59493657242663,37.0314914447904,1.276660917548766,0,SAFE
116.50772117603624,36.97312163815416,1.7969546139570074,0,SAFE
167.42291746742617,36.79800740664209,12.2597693624187,1,PANIC
137.6648414691188,36.20274197363788,1.294164259230321,1,PANIC
88.15224729445666,37.110476278124175,0.0,0,SAFE
145.41167637010142,36.374938699462746,1.6505262165811498,1,PANIC
95.77389561007499,36.54693651132636,0.41974806325647296,0,SAFE
140.24080127965897,36.946205409907606,1.0478102229446962,1,PANIC
82.47791570180866,36.97068100234089,1.1251932862552985,0,SAFE
141.99254253664895,37.75311274644251,12.541385715608792,0,EXERCISE
150.81278200919513,36.675077815267606,14.491007449632736,1,PANIC
67.15874261136699,36.943693947723915,2.3336621052869484,0,SAFE
99.30462445774391,36.666608732526306,1.5725920575505246,0,SAFE
138.9470845330599,37.847842368042265,10.711275717609901,0,EXERCISE
117.35563841142962,37.61238572836728,5.883229194305896,0,EXERCISE
149.74171250057168,36.65457832877446,5.025841015642796,0,PANIC
82.70796262708147,37.59307147501956,1.7971537803298476,0,SAFE
160.93830869900518,37.99108180926804,13.770823857185365,0,PANIC
155.00487865147298,37.04409822873732,5.317109684400605,0,EXERCISE
187.73656224248475,37.10415807189657,7.748426159800704,0,EXERCISE
161.1144982457739,37.64709575923548,6.922606110855542,1,PANIC
102.9432547919092,36.49636868742195,0.34514332813423065,0,SAFE
76.5518064283042,36.988442004044195,3.2701255465757155,0,SAFE
67.72288674436413,36.722122594590914,0.4968570468818938,0,SAFE
79.90019818053143,36.404256486439415,2.804439110110865,0,SAFE
77.64179159953324,37.3546868284836,3.1265650295477574,0,SAFE
64.74211744181915,36.95500079259443,1.200889429174735,0,SAFE
156.70928683900607,36.76121689363315,12.447859690417433,1,PANIC
78.27733970775465,36.84651098707865,4.569926839690334,0,SAFE
63.39343318099968,36.723506834773744,3.503992988582689,0,SAFE
50.0,36.42780797669373,0.8224716347250636,0,SAFE
83.05552697208275,36.37774649158465,1.2221833124091246,0,SAFE
142.76218057533993,37.47216407083479,8.970631993120907,0,EXERCISE
134.54665715453058,37.78866882561729,5.741896457565542,0,EXERCISE
81.48118666456001,36.76089645620384,2.5004775194206323,0,SAFE
64.20111919032506,36.72790238055256,1.6251791924504024,0,SAFE
154.69304010310174,37.60110220301515,11.292794485359947,0,EXERCISE
64.89365953540609,36.977930377390514,1.6904535606860098,0,SAFE
54.953312418973994,37.329406080278815,0.7584987690508775,0,SAFE
67.75541886417732,36.33301124794283,2.60600995134564,0,SAFE
174.93389473059173,36.63204892518365,4.4930611674986745,0,EXERCISE
149.10155530082181,37.585911345086366,11.90712524809028,1,PANIC
112.3285930764961,37.00167718532413,1.3771454968987165,0,SAFE
151.63713931981457,36.45577631012134,12.302452266762156,1,PANIC
55.55610521035509,36.96555909659285,4.005574045639953,0,SAFE
150.76387369689576,37.31026672258294,1.7852473176305694,1,PANIC
77.62847764894703,37.041977974374106,2.383613953816771,0,SAFE
50.0,36.95529770614073,1.2742561868465345,0,SAFE
58.484525492617315,36.97430660295979,0.4759847582729697,0,SAFE
68.02341428874419,36.5072380241068,3.0536417966078395,0,SAFE
111.21971985147712,36.70863390845382,2.095320806947719,0,SAFE
82.68555194823448,36.62730865212866,2.1220098146453616,0,SAFE
54.65664160882595,37.09613666003861,1.6478270164004094,0,SAFE
83.6378063841878,36.78950345285091,3.77080063563551,0,SAFE
118.84095364646664,37.33984745592667,8.999475240224221,0,EXERCISE
160.65190218741103,37.74872398488688,4.859550560219088,0,EXERCISE
60.209781662938916,36.73212643429739,3.0645686780267,0,SAFE
152.3921133777414,37.72391617917241,10.161561451109243,0,EXERCISE
140.92511382927117,37.753176653517386,4.946896276604507,0,EXERCISE
158.8419018532443,37.509242367319274,12.401542962737999,1,PANIC
158.9327946303417,37.41469104961369,10.258138875070285,0,EXERCISE
138.7937633943651,35.79742003881777,1.2505166717586724,1,PANIC
64.36272688659292,37.183378048771445,1.7389727467532046,0,SAFE
82.02477081229533,37.234093365306116,2.1965547765115745,0,SAFE
93.01647536256333,36.884909661618565,0.6505364285744766,0,SAFE
88.78255191287869,36.824685196782625,3.065480375065351,0,SAFE
149.65423099799256,37.804673720092794,18.89669437085775,0,PANIC
152.74322879120683,36.259089837433386,6.724203000017558,1,PANIC
75.49459267867057,36.5585639250019,0.9938841069165041,0,SAFE
64.23632063257719,36.78959453378396,2.234214732536521,0,SAFE
63.94132880484249,37.00478697093714,1.8342769468533848,0,SAFE
143.48830313965078,38.254861377703094,10.008309259360002,1,PANIC
142.49678312319585,36.74622563200408,1.1445843219539091,1,PANIC
116.82950209866341,36.61305784207257,1.4445228808397452,0,SAFE
140.0806190734706,37.43275404174988,7.253201463246861,0,EXERCISE
126.5285958597575,37.167057770758305,8.942831112772808,0,EXERCISE
143.0438453127695,35.742127942501384,1.7737526006650308,1,PANIC
166.93816509643284,36.77174955139467,1.5418048269527356,1,PANIC
53.771795225637106,36.42279790987134,2.8841008365591794,0,SAFE
65.7397431289201,36.644716610289144,2.2237879516388985,0,SAFE
177.90398638810433,36.23456561353984,0.755280278740889,1,PANIC
95.66241315603608,36.975178455597785,1.6407079092129404,0,SAFE
168.65993285301136,37.66867396956491,8.811235186280758,0,EXERCISE
174.3001402760228,37.604260412389294,16.595066403722747,1,PANIC
74.44514947104055,36.54993230381622,1.3104596789196339,0,SAFE
169.89911035123052,36.98714317621533,12.010244253535232,1,PANIC
150.4928419685717,37.53598245925072,9.506608538155298,0,EXERCISE
59.746273820857624,36.7076665295141,2.219150327663939,0,SAFE
160.76044709593688,37.519181620113244,10.417963888212931,0,EXERCISE
118.37758627904577,36.587772914945255,1.204256174188713,1,PANIC
74.55564081546939,36.85239178081034,0.190041099019294,0,SAFE
169.3002992212646,37.27643126109137,8.754423750129043,0,EXERCISE
147.37923186002007,36.6859039037498,9.464247214666145,0,EXERCISE
96.20103500483248,36.365595829875126,0.0,0,SAFE
89.72954502081441,37.09619266977698,3.121853189426848,0,SAFE
99.6581573703832,36.99506035338759,1.900824136220617,0,SAFE
61.591103286187135,37.298041086034466,2.8978885387603417,0,SAFE
76.90149247353007,36.424538172742864,3.4437646040732597,0,SAFE
145.14088019566557,36.72837660957689,1.284883640116102,1,PANIC
158.9541712003463,37.578608467880585,9.418007515177024,0,EXERCISE
129.38564994396953,37.48009339614037,8.749955876679417,0,EXERCISE
68.63900724652537,36.78795261480669,0.5692248978819519,0,SAFE
56.128930287555676,36.96941031876084,1.3653949647066432,0,SAFE
94.93628355022034,36.66430810422528,0.0,0,SAFE
170.4704304493132,37.06254842157464,8.744262782186322,0,EXERCISE
87.18308245897754,36.509907157061235,1.95228864385802,0,SAFE
116.03039422753184,36.793219073166554,2.5248887786639505,0,SAFE
106.7243763563805,36.862514842384265,0.0,0,SAFE
75.96220802477916,36.77415846635499,1.8209880328825145,0,SAFE
69.02184371554674,37.33930595805485,2.64084286126701,0,SAFE
160.99033154879004,36.962316841456385,1.0298151849600872,1,PANIC
147.06126444588853,36.81026836296497,15.267029945354322,0,PANIC
81.71800049323195,37.08504364129965,1.8020468734316695,0,SAFE
176.34556453462372,38.1943855212661,8.395821566925296,0,EXERCISE
64.52635629694763,36.64121052873613,2.6186865478479056,0,SAFE
96.93986656309251,37.31826295103021,2.436323669674032,0,SAFE
63.082591692480406,36.969283216408016,1.497744283805876,0,SAFE
83.1739245557059,36.72278703877299,0.33141592612241055,0,SAFE
150.33627075401253,37.88699338164502,8.322703010992976,0,PANIC
58.0343767968527,36.86733554556799,3.0470983026121545,0,SAFE
78.4191211184401,37.33424876388999,0.3670477194580166,0,SAFE
71.40847363177211,37.242962104917765,3.3800913541474515,0,SAFE
158.03251010982947,37.225755887567274,8.647600255211891,0,EXERCISE
75.62765031509764,36.96308004637833,1.629385667913894,0,SAFE
50.0,36.87055994865641,0.8444319518942827,0,SAFE
84.7883501329332,36.411595557283725,3.1608267873785194,0,SAFE
118.88202699020209,37.39104161180008,3.809684954640029,0,EXERCISE
143.81260838369303,36.824462105253495,0.3040018314059949,1,PANIC
92.70618514977552,37.16675027446606,3.214509285305348,0,SAFE
158.20954779504189,36.94834576903203,13.13917856082037,1,PANIC
80.72577677428706,36.59373696459812,1.8690840272302507,0,SAFE
124.47567703201801,36.2056182318966,1.0046458762654564,1,PANIC
178.32655349404962,37.273244237949,14.994030329578957,1,PANIC
92.07489243612622,37.943273126695004,5.920188145748938,0,EXERCISE
84.14853728892392,36.60478593879647,3.073087345410313,0,SAFE
77.54058680597119,37.06102031920663,2.4956818879726046,0,SAFE
208.0683117047655,37.07119060148321,12.603297140144903,1,PANIC
181.01308792015223,36.56166974591117,14.005223882827096,1,PANIC
68.42557516374683,36.88898849590285,3.005142573278018,0,SAFE
144.952399130711,38.14548450762346,8.907068603027959,0,EXERCISE
157.8420573338696,35.886196092431504,1.298700034924929,1,PANIC
90.51759113466348,36.75498332389024,2.1255764534715422,0,SAFE
60.82966124845436,36.30687778532358,1.1148365010001524,0,SAFE
103.28842723234463,36.60831147569315,0.6769102065925017,0,SAFE
82.54540688528029,36.589965238038495,3.089664865016461,0,SAFE
103.0096718127435,37.09452964609748,1.6751686164913775,0,SAFE
73.18633587270106,36.79401938142625,0.8432557749480514,0,SAFE
57.008062216064815,37.10677112960289,4.439752406339273,0,SAFE
163.59946151033512,37.73018746699777,7.494628623998072,0,EXERCISE
145.88126794551303,36.40555165610776,1.2765366382202399,1,PANIC
66.94141075607365,36.504718287412246,2.9709007319343095,0,SAFE
70.73830081311353,37.07549498180069,0.429499396376823,0,SAFE
137.93352869556577,36.86527531376196,7.731463793284979,0,EXERCISE
146.81552243806578,37.54215020245839,5.331949010163591,0,EXERCISE
153.2095241399769,37.12510878046647,10.794829406120744,0,EXERCISE
78.87283749784974,36.837567350794366,1.570594458874747,0,SAFE
160.9772014065141,37.120295845601945,9.894024936579733,1,PANIC
70.05648623673578,36.426841029382615,1.3070948022040927,0,SAFE
166.0580323629137,37.27582073940419,11.639146093397311,0,EXERCISE
67.57709028101354,36.54939588402207,4.145149127773388,0,SAFE
87.86544120879365,36.579526875656654,1.645892358552013,0,SAFE
86.80306750617764,36.81314344159373,1.8529979983715115,0,SAFE
119.26104079947359,37.60710048974578,10.918987206767042,0,EXERCISE
54.720335918570896,36.55889762960908,3.6391168054440675,0,SAFE
94.64575930193155,37.131214740945005,2.3026853489959858,0,SAFE
71.98777475467855,36.686261677703754,1.7964196398976382,0,SAFE
63.488310757449725,36.58661041257184,1.4134359204372813,0,SAFE
77.03697161454548,36.87013577353722,0.4441043537963727,0,SAFE
120.12528714857089,37.287028284923785,15.683006977419875,0,PANIC
125.8071796261759,38.16902895473508,8.83803801873209,0,EXERCISE
81.44650578190235,36.59573381538827,1.0093076113622965,0,SAFE
89.44120377330181,36.766632181595384,1.0960923585352103,0,SAFE
176.28018949287798,37.014182604109436,6.9321817973664,0,EXERCISE
58.89283960677625,37.163929309993755,2.141716913639905,0,SAFE
68.76231139056304,36.86760282610672,1.4725306763861437,0,SAFE
167.2335317084731,36.5647028308822,9.330761694640294,1,PANIC
81.30779606309645,37.012426736557,1.1519013006607683,0,SAFE
55.98471053447372,36.91657358135929,4.492999517432791,0,SAFE
141.2274403782135,36.45055517340443,1.4595382414938842,0,PANIC
154.19450911622698,36.84643846997171,11.290935788733012,1,PANIC
64.45136125465554,37.19392055467661,2.050535815594006,0,SAFE
142.55745852560645,37.732438817928845,0.8499298578037543,1,PANIC
50.0,36.819187036073274,1.628287096707099,0,SAFE
65.11530100945859,36.81699497746913,2.5296927543567307,0,SAFE
140.96711622215182,35.51226671682306,0.5303323030906228,1,PANIC
77.83868666417577,37.25922524970311,3.218761851697317,0,SAFE
69.66999867555586,36.78120291313926,1.4363509725736572,0,SAFE
73.83603265551224,36.615979200937716,1.6975303135118716,0,SAFE
150.31373427591205,37.20850732745024,4.931402747231083,0,EXERCISE
168.24870498518334,36.47843154603922,9.868639822478547,0,EXERCISE
78.07238778716291,37.09681083148464,1.4928921058673916,0,SAFE
62.434372187362186,36.962438818461436,2.759155160302647,0,SAFE
149.402190521954,37.4302745179861,7.216870387340391,0,EXERCISE
79.77210306845016,36.63612666552425,2.3918040054025465,0,SAFE
65.08840650436711,36.79071830085331,0.03984199170616809,0,SAFE
170.90837924924077,35.90347002254488,0.9799557436717233,1,PANIC
103.94606020910567,37.322021695950134,6.250359239847762,0,EXERCISE
104.47252982815996,37.23237090453603,10.079809374792152,0,EXERCISE
118.01727027105974,37.337310766781364,7.82331468198181,0,EXERCISE
168.4269920597299,37.79683814880372,8.598585160812984,0,EXERCISE
137.19013130461633,37.5673580769901,5.617419721424388,0,EXERCISE
151.25370793773746,38.30535489901065,8.273070662165475,0,EXERCISE
83.55442123568064,36.663553905233464,1.1975072667883526,0,SAFE
99.48216987270578,37.16012417238333,1.3431057210286044,0,SAFE
140.9718068479872,37.32557860494005,8.565087052213586,0,EXERCISE
135.84294646513632,37.89841907432233,6.486409822861079,0,EXERCISE
124.94821975269008,37.29901500523575,8.562359124538906,0,EXERCISE
131.48758300451266,37.682355108832645,12.330004689802168,0,EXERCISE
101.83428035121675,37.3397814725057,2.7458012510604037,0,SAFE
161.86858346387217,37.354018908182844,6.321580665321987,0,EXERCISE
124.3278620896845,35.516821705312,2.028103564970161,0,PANIC
63.451874514174754,36.733623912924266,1.7231867001110794,0,SAFE
177.20946976719492,36.808461280715534,11.498634858640765,1,PANIC
84.2386992573245,36.947292485491474,2.7348777860498172,0,SAFE
129.22396343994888,37.70116016196565,8.652549341693371,0,EXERCISE
140.45467486241515,36.45281412498231,0.9570533751411042,1,PANIC
158.57424607150455,36.51063578836803,1.1544165062994818,1,PANIC
105.53322416952857,36.969652893689464,0.2392372408441823,0,SAFE
156.5730432074642,37.86009146356609,6.755243610018394,0,EXERCISE
87.17134994941183,36.73729302281419,1.1494795457906999,0,SAFE
165.0485675652711,36.69733576491149,0.4020584689824078,1,PANIC
158.8920533644028,37.44639313333083,8.029376389458394,0,EXERCISE
121.00286869038189,37.057476727508664,7.091620883376969,0,EXERCISE
143.5931235093861,36.69140726669551,5.7176381170086685,1,PANIC
131.63268534133937,36.21959559400961,7.423031056289716,1,PANIC
98.93876155140774,36.634442556232266,4.558199285668252,0,SAFE
152.52898045646924,37.22482504501447,11.72263119447279,0,EXERCISE
187.7322929217882,37.90962501032458,9.185053898402366,0,EXERCISE
79.89435801612896,37.19372258652279,3.115902053365361,0,SAFE
137.0146884384815,37.53536275451674,10.955060162110524,0,EXERCISE
73.52306317039691,36.534187263700495,1.1567393957062575,0,SAFE
77.97135656551953,37.254034922972636,2.6308116845547778,0,SAFE
139.5162635134159,38.027046283167095,15.66310108657606,1,PANIC
88.73146555202923,36.68833796717868,3.088748619704186,0,SAFE
61.19977710317171,36.90459330330027,0.5891755019121248,0,SAFE
62.38294209849925,36.842265874073355,0.23156063443714836,0,SAFE
95.49445920729208,36.74151643747131,1.6311697704074597,0,SAFE
146.0265692383786,35.94429349393278,0.9741779224174575,1,PANIC
92.57434674085077,37.435638036780325,9.800353973824933,0,EXERCISE
91.67163779189026,36.50048436824351,2.3017918998194657,0,SAFE
157.06965811897334,37.548602004560685,6.0472494574332565,0,EXERCISE
66.61316240964645,36.732056332429536,2.367365506816178,0,SAFE
75.44253728020676,37.27043143841546,1.473921967788041,0,SAFE
79.78970692613618,36.072727921918116,2.8840453963610497,0,SAFE
83.70616066709455,36.82619931737462,2.7024065691510653,0,SAFE
81.45124842438675,36.33123624293403,1.4709473226537053,0,SAFE
127.79200965407958,37.72682220695524,5.3336853786926905,0,EXERCISE
208.29581997317263,36.69579008773831,11.054205467275361,1,PANIC
89.4944262726474,36.66512718853241,3.017501229084181,0,SAFE
119.94773525179735,36.92864495009917,2.693105607263144,0,SAFE
85.69223085748261,37.34345144377805,1.917352214961811,0,SAFE
67.56474620512456,36.930967941247296,2.9039348410861954,0,SAFE
106.5479363101545,36.489688151622914,1.2892398964508214,0,SAFE
81.10655161830329,36.745131067668545,3.374876419148185,0,SAFE
70.5727270415593,36.98074316283184,1.2909662883352948,0,SAFE
72.3434592135955,36.83680109479844,3.6246784584695604,0,SAFE
74.59289893693106,36.95342465027898,2.31747193473109,0,SAFE
149.36163010713275,37.853243910858865,7.8443256059743955,0,EXERCISE
65.39829887900785,36.79838078709154,3.0383887557346116,0,SAFE
87.5813613982505,36.83398112316133,0.5617220216826333,0,SAFE
85.43856222539728,37.2105265863418,3.1881457347069837,0,SAFE
88.05115434518692,36.82035665315822,2.8527736751222195,0,SAFE
94.73860195441665,36.99690826094856,2.833807339159365,0,SAFE
133.58366469429873,36.226746302745624,0.7421414650334989,0,PANIC
146.0094265334118,37.03472421557854,6.528392169914341,0,EXERCISE
164.07344169786197,37.36064764529788,12.01743167562735,1,PANIC
138.75212943706242,37.31415354860383,11.438567204986354,1,PANIC
94.78594993519795,37.15621581546942,4.589563642018614,0,SAFE
133.89256345899312,37.73857693582427,8.541949077692385,0,EXERCISE
84.56289379330133,36.4980372304161,3.1398785611290454,0,SAFE
77.51901472784732,37.19179097519815,1.9088308804438128,0,SAFE
106.39925152220745,36.77290858728101,0.5800595517446323,0,PANIC
71.52072835401377,36.67678740226927,1.3372862281370699,0,SAFE
109.40652264520836,37.9868634083302,11.042632103844902,0,EXERCISE
78.45465197904176,37.16753970445036,2.037950436290446,0,SAFE
82.03316888237944,36.44628806265206,3.1876793884615635,0,SAFE
141.95866510966658,37.70970587105727,6.981609519029073,0,EXERCISE
165.5506248162989,37.55055183181857,11.87785799811657,0,EXERCISE
95.43023916044588,36.40497534595338,2.723610587228875,0,SAFE
163.34921563278624,37.663927462771404,7.517484690762915,0,EXERCISE
130.67375228469734,37.560054446548556,4.590242891735352,0,EXERCISE
114.46017584933898,37.22646840713254,11.809661808167563,1,PANIC
76.67208644307041,36.92650534047933,1.5647777671993714,0,SAFE
175.01173707671552,37.54433137677548,10.419733702035028,1,PANIC
145.5093097010201,37.41909183839756,0.8882670088140739,1,PANIC
74.76024805822703,37.03998257058261,0.3836893915634121,0,SAFE
95.7516589416337,36.54081463357375,2.4283129624734965,0,SAFE
93.48703570531238,36.76866523443876,1.8311782768099893,0,SAFE
151.6624493131336,37.31315863728369,6.532424052429272,0,EXERCISE
160.72126782939256,37.232577763649445,13.925791604884653,0,PANIC
105.93535414001525,37.43893765976546,10.037772950617729,1,PANIC
113.38734206287086,37.44502059414892,9.905749094405877,0,EXERCISE
174.43601105037627,38.199832522109,5.971162245664001,0,EXERCISE
91.7430536537202,36.72618125356101,1.1567534046838084,0,SAFE
86.36351389567848,36.843001750281864,3.4790789734057603,0,SAFE
89.16715481974313,36.613205191479665,2.1946074552372425,0,SAFE
73.4061693345234,36.137674725085226,1.7798053729920424,0,SAFE
50.0,36.348583887790696,2.7600559636896027,0,SAFE
76.92597443280133,36.80206047648171,3.0844795830730707,0,SAFE
71.3370485973867,36.23744825910627,2.1150260791474174,0,SAFE
143.19794942356535,36.12401533413059,0.8404730321666909,1,PANIC
128.05961214794766,36.300444073898625,0.673551613794219,1,PANIC
92.47023900594881,36.74555650112624,2.772021562003423,0,SAFE
102.96985616869203,36.65508168449497,2.146793011985549,0,SAFE
82.17301496986333,36.61556814045292,1.2917115373983368,0,SAFE
85.14222743603935,36.1544553796012,1.28084668075758,0,SAFE
102.82097746747883,36.652718765038586,2.511924091029275,0,SAFE
